NUTS3;CODE
'SK042';'078 88'
'SK042';'078 89'
'SK042';'078 90'
'SK042';'078 91'
'SK042';'078 92'
'SK042';'078 93'
'SK042';'078 94'
'SK042';'078 95'
'SK042';'078 96'
'SK042';'078 97'
'SK042';'078 98'
'SK042';'078 99'
'SK010';'903 05'
'SK010';'903 06'
'SK010';'903 07'
'SK010';'903 08'
'SK010';'903 09'
'SK010';'903 10'
'SK010';'903 11'
'SK010';'903 12'
'SK010';'903 13'
'SK010';'903 14'
'SK010';'903 15'
'SK010';'903 16'
'SK010';'903 17'
'SK010';'903 18'
'SK010';'903 19'
'SK010';'903 20'
'SK010';'903 21'
'SK010';'903 22'
'SK010';'903 23'
'SK010';'903 24'
'SK010';'903 25'
'SK010';'903 26'
'SK010';'903 27'
'SK010';'903 28'
'SK010';'903 29'
'SK010';'903 30'
'SK010';'903 31'
'SK010';'903 32'
'SK010';'903 33'
'SK010';'903 34'
'SK010';'903 35'
'SK010';'903 36'
'SK010';'903 37'
'SK010';'903 38'
'SK010';'903 39'
'SK010';'903 40'
'SK010';'903 41'
'SK010';'903 42'
'SK010';'903 43'
'SK010';'903 44'
'SK010';'903 45'
'SK010';'903 46'
'SK010';'903 47'
'SK010';'903 48'
'SK010';'903 49'
'SK010';'903 50'
'SK010';'903 51'
'SK010';'903 52'
'SK010';'903 53'
'SK010';'903 54'
'SK010';'903 55'
'SK010';'903 56'
'SK010';'903 57'
'SK010';'903 58'
'SK010';'903 59'
'SK010';'903 60'
'SK010';'903 61'
'SK010';'903 62'
'SK010';'903 63'
'SK010';'903 64'
'SK010';'903 65'
'SK010';'903 66'
'SK010';'903 67'
'SK010';'903 68'
'SK010';'903 69'
'SK010';'903 70'
'SK010';'903 71'
'SK010';'903 72'
'SK010';'903 73'
'SK010';'903 74'
'SK010';'903 75'
'SK010';'903 76'
'SK010';'903 77'
'SK010';'903 78'
'SK010';'903 79'
'SK010';'903 80'
'SK010';'903 81'
'SK010';'903 82'
'SK010';'903 83'
'SK010';'903 84'
'SK010';'903 85'
'SK010';'903 86'
'SK010';'903 87'
'SK010';'903 88'
'SK010';'903 89'
'SK010';'903 90'
'SK010';'903 91'
'SK010';'903 92'
'SK010';'903 93'
'SK010';'903 94'
'SK010';'903 95'
'SK010';'903 96'
'SK010';'903 97'
'SK010';'903 98'
'SK010';'903 99'
'SK010';'904 00'
'SK010';'904 01'
'SK010';'904 02'
'SK010';'904 03'
'SK010';'904 04'
'SK010';'904 05'
'SK010';'904 06'
'SK010';'904 07'
'SK010';'904 08'
'SK010';'904 09'
'SK010';'904 10'
'SK010';'904 11'
'SK010';'904 12'
'SK010';'904 13'
'SK010';'904 14'
'SK010';'904 15'
'SK010';'904 16'
'SK010';'904 17'
'SK010';'904 18'
'SK010';'904 19'
'SK010';'904 20'
'SK010';'904 21'
'SK010';'904 22'
'SK010';'904 23'
'SK010';'904 24'
'SK010';'904 25'
'SK010';'904 26'
'SK010';'904 27'
'SK010';'904 28'
'SK010';'904 29'
'SK010';'904 30'
'SK010';'904 31'
'SK010';'904 32'
'SK010';'904 33'
'SK010';'904 34'
'SK010';'904 35'
'SK010';'904 36'
'SK010';'904 37'
'SK010';'904 38'
'SK010';'904 39'
'SK010';'904 40'
'SK010';'904 41'
'SK010';'904 42'
'SK010';'904 43'
'SK010';'904 44'
'SK010';'904 45'
'SK010';'904 46'
'SK010';'904 47'
'SK010';'904 48'
'SK010';'904 49'
'SK010';'904 50'
'SK010';'904 51'
'SK010';'904 52'
'SK010';'904 53'
'SK010';'904 54'
'SK010';'904 55'
'SK010';'904 56'
'SK010';'904 57'
'SK010';'904 58'
'SK010';'904 59'
'SK010';'904 60'
'SK010';'904 61'
'SK010';'904 62'
'SK010';'904 63'
'SK010';'904 64'
'SK010';'904 65'
'SK010';'904 66'
'SK010';'904 67'
'SK010';'904 68'
'SK010';'904 69'
'SK010';'904 70'
'SK010';'904 71'
'SK010';'904 72'
'SK010';'904 73'
'SK010';'904 74'
'SK010';'904 75'
'SK010';'904 76'
'SK010';'904 77'
'SK010';'904 78'
'SK010';'904 79'
'SK010';'904 80'
'SK010';'904 81'
'SK010';'904 82'
'SK010';'904 83'
'SK010';'904 84'
'SK010';'904 85'
'SK010';'904 86'
'SK010';'904 87'
'SK010';'904 88'
'SK010';'904 89'
'SK031';'029 46'
'SK031';'991 05'
'SK032';'966 03'
'SK023';'951 85'
'SK022';'018 54'
'SK032';'976 14'
'SK032';'976 15'
'SK032';'976 16'
'SK032';'976 17'
'SK042';'053 40'
'SK042';'073 02'
'SK042';'073 03'
'SK042';'073 04'
'SK042';'073 05'
'SK042';'073 06'
'SK042';'073 07'
'SK042';'073 08'
'SK042';'073 09'
'SK042';'073 10'
'SK042';'073 11'
'SK042';'073 12'
'SK042';'073 13'
'SK042';'073 14'
'SK042';'073 15'
'SK042';'073 16'
'SK042';'073 17'
'SK042';'073 18'
'SK042';'073 19'
'SK042';'073 20'
'SK042';'073 21'
'SK042';'073 22'
'SK042';'073 23'
'SK042';'073 24'
'SK042';'073 25'
'SK042';'073 26'
'SK042';'073 27'
'SK042';'073 28'
'SK042';'073 29'
'SK042';'073 30'
'SK042';'073 31'
'SK042';'073 32'
'SK042';'073 33'
'SK042';'073 34'
'SK042';'073 35'
'SK042';'073 36'
'SK042';'073 37'
'SK042';'073 38'
'SK042';'073 39'
'SK042';'073 40'
'SK042';'073 41'
'SK042';'073 42'
'SK042';'073 43'
'SK042';'073 44'
'SK042';'073 45'
'SK042';'073 46'
'SK042';'073 47'
'SK042';'073 48'
'SK042';'073 49'
'SK042';'073 50'
'SK042';'073 51'
'SK042';'073 52'
'SK042';'073 53'
'SK042';'073 54'
'SK042';'073 55'
'SK042';'073 56'
'SK042';'073 57'
'SK042';'073 58'
'SK042';'073 59'
'SK042';'073 60'
'SK042';'073 61'
'SK042';'073 62'
'SK042';'073 63'
'SK042';'073 64'
'SK042';'073 65'
'SK042';'073 66'
'SK042';'073 67'
'SK042';'073 68'
'SK042';'073 69'
'SK042';'073 70'
'SK042';'073 71'
'SK042';'073 72'
'SK042';'073 73'
'SK042';'073 74'
'SK042';'073 75'
'SK042';'073 76'
'SK042';'073 77'
'SK042';'073 78'
'SK042';'073 79'
'SK042';'073 80'
'SK042';'073 81'
'SK042';'073 82'
'SK042';'073 83'
'SK042';'073 84'
'SK042';'073 85'
'SK042';'073 86'
'SK042';'073 87'
'SK042';'073 88'
'SK042';'073 89'
'SK042';'073 90'
'SK042';'073 91'
'SK042';'073 92'
'SK042';'073 93'
'SK042';'073 94'
'SK042';'073 95'
'SK042';'073 96'
'SK042';'073 97'
'SK042';'073 98'
'SK042';'073 99'
'SK023';'956 17'
'SK041';'061 02'
'SK041';'061 03'
'SK041';'061 04'
'SK041';'061 05'
'SK042';'053 63'
'SK041';'064 10'
'SK041';'064 11'
'SK041';'064 12'
'SK041';'064 13'
'SK041';'064 14'
'SK041';'064 15'
'SK041';'064 16'
'SK041';'064 17'
'SK041';'064 18'
'SK041';'064 19'
'SK041';'064 20'
'SK041';'064 21'
'SK041';'064 22'
'SK041';'064 23'
'SK041';'064 24'
'SK041';'064 25'
'SK041';'064 26'
'SK041';'064 27'
'SK041';'064 28'
'SK041';'064 29'
'SK041';'064 30'
'SK041';'064 31'
'SK041';'064 32'
'SK041';'064 33'
'SK041';'064 34'
'SK041';'064 35'
'SK041';'064 36'
'SK041';'064 37'
'SK041';'064 38'
'SK041';'064 39'
'SK041';'064 40'
'SK041';'064 41'
'SK041';'064 42'
'SK041';'064 43'
'SK041';'064 44'
'SK041';'064 45'
'SK041';'064 46'
'SK041';'064 47'
'SK041';'064 48'
'SK041';'064 49'
'SK041';'064 50'
'SK041';'064 51'
'SK041';'064 52'
'SK041';'064 53'
'SK041';'064 54'
'SK041';'064 55'
'SK041';'064 56'
'SK041';'064 57'
'SK041';'064 58'
'SK041';'064 59'
'SK041';'064 60'
'SK041';'064 61'
'SK041';'064 62'
'SK041';'064 63'
'SK041';'064 64'
'SK041';'064 65'
'SK041';'064 66'
'SK041';'064 67'
'SK041';'064 68'
'SK041';'064 69'
'SK041';'064 70'
'SK041';'064 71'
'SK041';'064 72'
'SK041';'064 73'
'SK041';'064 74'
'SK041';'064 75'
'SK041';'064 76'
'SK041';'064 77'
'SK041';'064 78'
'SK041';'064 79'
'SK041';'064 80'
'SK041';'064 81'
'SK041';'064 82'
'SK041';'064 83'
'SK041';'064 84'
'SK041';'064 85'
'SK041';'064 86'
'SK041';'064 87'
'SK041';'064 88'
'SK041';'064 89'
'SK041';'064 90'
'SK041';'064 91'
'SK041';'064 92'
'SK041';'064 93'
'SK041';'064 94'
'SK041';'064 95'
'SK041';'064 96'
'SK041';'064 97'
'SK041';'064 98'
'SK041';'064 99'
'SK022';'916 02'
'SK022';'916 03'
'SK022';'916 04'
'SK022';'916 05'
'SK041';'062 02'
'SK041';'062 03'
'SK041';'062 04'
'SK041';'062 05'
'SK031';'023 53'
'SK031';'013 25'
'SK041';'091 10'
'SK041';'091 11'
'SK041';'091 12'
'SK041';'091 13'
'SK041';'091 14'
'SK041';'091 15'
'SK041';'091 16'
'SK041';'091 17'
'SK041';'091 18'
'SK041';'091 19'
'SK041';'091 20'
'SK041';'091 21'
'SK041';'091 22'
'SK041';'091 23'
'SK041';'091 24'
'SK041';'091 25'
'SK041';'091 26'
'SK041';'091 27'
'SK041';'091 28'
'SK041';'091 29'
'SK041';'091 30'
'SK041';'091 31'
'SK041';'091 32'
'SK041';'091 33'
'SK041';'091 34'
'SK041';'091 35'
'SK041';'091 36'
'SK041';'091 37'
'SK041';'091 38'
'SK041';'091 39'
'SK041';'091 40'
'SK041';'091 41'
'SK041';'091 42'
'SK041';'091 43'
'SK041';'091 44'
'SK041';'091 45'
'SK041';'091 46'
'SK041';'091 47'
'SK041';'091 48'
'SK041';'091 49'
'SK041';'091 50'
'SK041';'091 51'
'SK041';'091 52'
'SK041';'091 53'
'SK041';'091 54'
'SK041';'091 55'
'SK041';'091 56'
'SK041';'091 57'
'SK041';'091 58'
'SK041';'091 59'
'SK041';'091 60'
'SK041';'091 61'
'SK041';'091 62'
'SK041';'091 63'
'SK041';'091 64'
'SK041';'091 65'
'SK041';'091 66'
'SK041';'091 67'
'SK041';'091 68'
'SK041';'091 69'
'SK041';'091 70'
'SK041';'091 71'
'SK041';'091 72'
'SK041';'091 73'
'SK041';'091 74'
'SK041';'091 75'
'SK041';'091 76'
'SK041';'091 77'
'SK041';'091 78'
'SK041';'091 79'
'SK041';'091 80'
'SK041';'091 81'
'SK041';'091 82'
'SK041';'091 83'
'SK041';'091 84'
'SK041';'091 85'
'SK041';'091 86'
'SK041';'091 87'
'SK041';'091 88'
'SK041';'091 89'
'SK041';'091 90'
'SK041';'091 91'
'SK041';'091 92'
'SK041';'091 93'
'SK041';'091 94'
'SK041';'091 95'
'SK041';'091 96'
'SK041';'091 97'
'SK041';'091 98'
'SK041';'091 99'
'SK010';'908 75'
'SK041';'089 10'
'SK041';'089 11'
'SK041';'089 12'
'SK041';'089 13'
'SK041';'089 14'
'SK041';'089 15'
'SK041';'089 16'
'SK041';'089 17'
'SK041';'089 18'
'SK041';'089 19'
'SK041';'089 20'
'SK041';'089 21'
'SK041';'089 22'
'SK041';'089 23'
'SK041';'089 24'
'SK041';'089 25'
'SK041';'089 26'
'SK041';'089 27'
'SK041';'089 28'
'SK041';'089 29'
'SK041';'089 30'
'SK041';'089 31'
'SK041';'089 32'
'SK041';'089 33'
'SK041';'089 34'
'SK041';'089 35'
'SK041';'089 36'
'SK041';'089 37'
'SK041';'089 38'
'SK041';'089 39'
'SK041';'089 40'
'SK041';'089 41'
'SK041';'089 42'
'SK041';'089 43'
'SK041';'089 44'
'SK041';'089 45'
'SK041';'089 46'
'SK041';'089 47'
'SK041';'089 48'
'SK041';'089 49'
'SK041';'089 50'
'SK041';'089 51'
'SK041';'089 52'
'SK041';'089 53'
'SK041';'089 54'
'SK041';'089 55'
'SK041';'089 56'
'SK041';'089 57'
'SK041';'089 58'
'SK041';'089 59'
'SK041';'089 60'
'SK041';'089 61'
'SK041';'089 62'
'SK041';'089 63'
'SK041';'089 64'
'SK041';'089 65'
'SK041';'089 66'
'SK041';'089 67'
'SK041';'089 68'
'SK041';'089 69'
'SK041';'089 70'
'SK041';'089 71'
'SK041';'089 72'
'SK041';'089 73'
'SK041';'089 74'
'SK041';'089 75'
'SK041';'089 76'
'SK041';'089 77'
'SK041';'089 78'
'SK041';'089 79'
'SK041';'089 80'
'SK041';'089 81'
'SK041';'089 82'
'SK041';'089 83'
'SK041';'089 84'
'SK041';'089 85'
'SK041';'089 86'
'SK041';'089 87'
'SK041';'089 88'
'SK041';'089 89'
'SK031';'023 12'
'SK023';'936 02'
'SK023';'936 03'
'SK023';'936 04'
'SK023';'936 05'
'SK023';'936 06'
'SK023';'936 07'
'SK023';'936 08'
'SK023';'936 09'
'SK023';'936 10'
'SK023';'936 11'
'SK023';'936 12'
'SK023';'936 13'
'SK023';'936 14'
'SK023';'936 15'
'SK023';'936 16'
'SK023';'936 17'
'SK023';'936 18'
'SK023';'936 19'
'SK023';'936 20'
'SK023';'936 21'
'SK023';'936 22'
'SK023';'936 23'
'SK023';'936 24'
'SK023';'936 25'
'SK023';'936 26'
'SK023';'936 27'
'SK023';'936 28'
'SK023';'936 29'
'SK023';'936 30'
'SK023';'936 31'
'SK023';'936 32'
'SK023';'936 33'
'SK023';'936 34'
'SK023';'936 35'
'SK023';'936 36'
'SK023';'936 37'
'SK023';'936 38'
'SK023';'936 39'
'SK023';'936 40'
'SK023';'936 41'
'SK023';'936 42'
'SK023';'936 43'
'SK023';'936 44'
'SK023';'936 45'
'SK023';'936 46'
'SK023';'936 47'
'SK023';'936 48'
'SK023';'936 49'
'SK023';'936 50'
'SK023';'936 51'
'SK023';'936 52'
'SK023';'936 53'
'SK023';'936 54'
'SK023';'936 55'
'SK023';'936 56'
'SK023';'936 57'
'SK023';'936 58'
'SK023';'936 59'
'SK023';'936 60'
'SK023';'936 61'
'SK023';'936 62'
'SK023';'936 63'
'SK023';'936 64'
'SK023';'936 65'
'SK023';'936 66'
'SK023';'936 67'
'SK023';'936 68'
'SK023';'936 69'
'SK023';'936 70'
'SK023';'936 71'
'SK023';'936 72'
'SK023';'936 73'
'SK023';'936 74'
'SK023';'936 75'
'SK023';'936 76'
'SK023';'936 77'
'SK023';'936 78'
'SK023';'936 79'
'SK023';'936 80'
'SK023';'936 81'
'SK023';'936 82'
'SK023';'936 83'
'SK023';'936 84'
'SK023';'936 85'
'SK023';'936 86'
'SK023';'936 87'
'SK023';'936 88'
'SK023';'936 89'
'SK023';'936 90'
'SK023';'936 91'
'SK023';'936 92'
'SK023';'936 93'
'SK023';'936 94'
'SK023';'936 95'
'SK023';'936 96'
'SK023';'936 97'
'SK023';'936 98'
'SK023';'936 99'
'SK023';'956 06'
'SK041';'059 38'
'SK041';'059 39'
'SK041';'059 56'
'SK041';'059 41'
'SK032';'980 62'
'SK032';'980 63'
'SK032';'980 64'
'SK032';'980 65'
'SK032';'980 66'
'SK032';'980 67'
'SK032';'980 68'
'SK032';'980 69'
'SK032';'980 70'
'SK032';'980 71'
'SK032';'980 72'
'SK032';'980 73'
'SK032';'980 74'
'SK032';'980 75'
'SK032';'980 76'
'SK032';'980 77'
'SK032';'980 78'
'SK032';'980 79'
'SK032';'980 80'
'SK032';'980 81'
'SK032';'980 82'
'SK032';'980 83'
'SK032';'980 84'
'SK032';'980 85'
'SK032';'980 86'
'SK032';'980 87'
'SK032';'980 88'
'SK032';'980 89'
'SK032';'980 90'
'SK032';'980 91'
'SK032';'980 92'
'SK032';'980 93'
'SK032';'980 94'
'SK032';'980 95'
'SK032';'980 96'
'SK032';'980 97'
'SK032';'980 98'
'SK032';'980 99'
'SK041';'067 65'
'SK032';'982 03'
'SK032';'982 04'
'SK032';'982 05'
'SK032';'982 06'
'SK032';'982 07'
'SK032';'982 08'
'SK032';'982 09'
'SK032';'982 10'
'SK032';'982 11'
'SK032';'982 12'
'SK032';'982 13'
'SK032';'982 14'
'SK032';'982 15'
'SK032';'982 16'
'SK032';'982 17'
'SK032';'982 18'
'SK032';'982 19'
'SK032';'982 20'
'SK032';'982 21'
'SK032';'982 22'
'SK032';'982 23'
'SK032';'982 24'
'SK032';'982 25'
'SK032';'982 26'
'SK032';'982 27'
'SK032';'982 28'
'SK032';'982 29'
'SK032';'982 30'
'SK032';'982 31'
'SK032';'982 32'
'SK032';'982 33'
'SK032';'982 34'
'SK032';'982 35'
'SK032';'982 36'
'SK032';'982 37'
'SK032';'982 38'
'SK032';'982 39'
'SK032';'982 40'
'SK032';'982 41'
'SK032';'982 42'
'SK032';'982 43'
'SK032';'982 44'
'SK032';'982 45'
'SK032';'982 46'
'SK032';'982 47'
'SK032';'982 48'
'SK032';'982 49'
'SK032';'982 50'
'SK022';'914 02'
'SK022';'914 03'
'SK022';'914 04'
'SK022';'914 05'
'SK022';'913 06'
'SK022';'914 52'
'SK022';'914 53'
'SK022';'914 54'
'SK022';'914 55'
'SK022';'914 56'
'SK022';'914 57'
'SK022';'914 58'
'SK022';'914 59'
'SK022';'914 60'
'SK042';'072 04'
'SK023';'925 71'
'SK031';'028 02'
'SK031';'028 03'
'SK031';'028 04'
'SK031';'028 05'
'SK031';'028 06'
'SK031';'028 07'
'SK031';'028 08'
'SK031';'028 09'
'SK031';'028 10'
'SK031';'028 11'
'SK031';'028 12'
'SK031';'028 13'
'SK031';'028 14'
'SK031';'028 15'
'SK031';'028 16'
'SK031';'028 17'
'SK031';'028 18'
'SK031';'028 19'
'SK031';'028 20'
'SK031';'028 21'
'SK031';'028 22'
'SK031';'028 23'
'SK031';'028 24'
'SK031';'028 25'
'SK031';'028 26'
'SK031';'028 27'
'SK031';'028 28'
'SK031';'028 29'
'SK031';'028 30'
'SK031';'028 31'
'SK031';'028 32'
'SK031';'028 33'
'SK031';'028 34'
'SK031';'028 35'
'SK031';'028 36'
'SK031';'028 37'
'SK031';'028 38'
'SK031';'028 39'
'SK031';'028 40'
'SK031';'028 41'
'SK031';'028 42'
'SK031';'028 43'
'SK031';'028 44'
'SK031';'028 45'
'SK031';'028 46'
'SK031';'028 47'
'SK031';'028 48'
'SK031';'028 49'
'SK031';'028 50'
'SK031';'028 51'
'SK031';'028 52'
'SK031';'028 53'
'SK031';'028 54'
'SK031';'028 55'
'SK031';'028 56'
'SK031';'028 57'
'SK031';'028 58'
'SK031';'028 59'
'SK031';'028 60'
'SK031';'028 61'
'SK031';'028 62'
'SK031';'028 63'
'SK031';'028 64'
'SK031';'028 65'
'SK031';'028 66'
'SK031';'028 67'
'SK031';'028 68'
'SK031';'028 69'
'SK031';'028 70'
'SK031';'028 71'
'SK031';'028 72'
'SK031';'028 73'
'SK031';'028 74'
'SK031';'028 75'
'SK031';'028 76'
'SK031';'028 77'
'SK031';'028 78'
'SK031';'028 79'
'SK031';'028 80'
'SK031';'028 81'
'SK031';'028 82'
'SK031';'028 83'
'SK031';'028 84'
'SK031';'028 85'
'SK031';'028 86'
'SK031';'028 87'
'SK031';'028 88'
'SK031';'028 89'
'SK031';'028 90'
'SK031';'028 91'
'SK031';'028 92'
'SK031';'028 93'
'SK031';'028 94'
'SK031';'028 95'
'SK031';'028 96'
'SK031';'028 97'
'SK031';'028 98'
'SK031';'028 99'
'SK031';'029 00'
'SK041';'090 33'
'SK032';'038 53'
'SK031';'039 02'
'SK031';'039 03'
'SK031';'039 04'
'SK031';'039 05'
'SK031';'039 06'
'SK031';'039 07'
'SK031';'039 08'
'SK031';'039 09'
'SK031';'039 10'
'SK031';'039 11'
'SK031';'039 12'
'SK031';'039 13'
'SK031';'039 14'
'SK031';'039 15'
'SK031';'039 16'
'SK031';'039 17'
'SK031';'039 18'
'SK031';'039 19'
'SK031';'039 20'
'SK031';'039 21'
'SK031';'039 22'
'SK031';'039 23'
'SK031';'039 24'
'SK031';'039 25'
'SK031';'039 26'
'SK031';'039 27'
'SK031';'039 28'
'SK031';'039 29'
'SK031';'039 30'
'SK031';'039 31'
'SK031';'039 32'
'SK031';'039 33'
'SK031';'039 34'
'SK031';'039 35'
'SK031';'039 36'
'SK031';'039 37'
'SK031';'039 38'
'SK031';'039 39'
'SK031';'039 40'
'SK031';'039 41'
'SK031';'039 42'
'SK031';'039 43'
'SK031';'039 44'
'SK031';'039 45'
'SK031';'039 46'
'SK031';'039 47'
'SK031';'039 48'
'SK031';'039 49'
'SK031';'039 50'
'SK031';'013 12'
'SK022';'972 14'
'SK041';'067 73'
'SK041';'067 31'
'SK023';'956 02'
'SK032';'976 46'
'SK042';'076 15'
'SK041';'059 78'
'SK032';'966 41'
'SK041';'065 34'
'SK042';'079 02'
'SK042';'079 03'
'SK042';'079 04'
'SK042';'079 05'
'SK042';'079 06'
'SK042';'079 07'
'SK042';'079 08'
'SK042';'079 09'
'SK042';'079 10'
'SK042';'079 11'
'SK042';'079 12'
'SK042';'079 13'
'SK042';'079 14'
'SK042';'079 15'
'SK042';'079 16'
'SK042';'079 17'
'SK042';'079 18'
'SK042';'079 19'
'SK042';'079 20'
'SK042';'079 21'
'SK042';'079 22'
'SK042';'079 23'
'SK042';'079 24'
'SK042';'079 25'
'SK042';'079 26'
'SK042';'079 27'
'SK042';'079 28'
'SK042';'079 29'
'SK042';'079 30'
'SK042';'079 31'
'SK042';'079 32'
'SK042';'079 33'
'SK042';'079 34'
'SK042';'079 35'
'SK042';'079 36'
'SK042';'079 37'
'SK042';'079 38'
'SK042';'079 39'
'SK042';'079 40'
'SK042';'079 41'
'SK042';'079 42'
'SK042';'079 43'
'SK042';'079 44'
'SK042';'079 45'
'SK042';'079 46'
'SK042';'079 47'
'SK042';'079 48'
'SK042';'079 49'
'SK042';'079 50'
'SK042';'079 51'
'SK042';'079 52'
'SK042';'079 53'
'SK042';'079 54'
'SK042';'079 55'
'SK042';'079 56'
'SK042';'079 57'
'SK042';'079 58'
'SK042';'079 59'
'SK042';'079 60'
'SK042';'079 61'
'SK042';'079 62'
'SK042';'079 63'
'SK042';'079 64'
'SK042';'079 65'
'SK042';'079 66'
'SK042';'079 67'
'SK042';'079 68'
'SK042';'079 69'
'SK042';'079 70'
'SK010';'908 73'
'SK010';'908 68'
'SK010';'908 69'
'SK010';'908 70'
'SK031';'013 62'
'SK042';'055 51'
'SK032';'990 03'
'SK032';'990 04'
'SK032';'990 05'
'SK032';'990 06'
'SK032';'990 07'
'SK032';'990 08'
'SK032';'990 09'
'SK032';'990 10'
'SK032';'990 11'
'SK032';'990 12'
'SK032';'990 13'
'SK032';'990 14'
'SK032';'990 15'
'SK032';'990 16'
'SK032';'990 17'
'SK032';'990 18'
'SK032';'990 19'
'SK032';'990 20'
'SK032';'990 21'
'SK032';'990 22'
'SK032';'990 23'
'SK032';'990 24'
'SK032';'990 25'
'SK032';'990 26'
'SK032';'990 27'
'SK032';'990 28'
'SK032';'990 29'
'SK032';'990 30'
'SK032';'990 31'
'SK032';'990 32'
'SK032';'990 33'
'SK032';'990 34'
'SK032';'990 35'
'SK032';'990 36'
'SK032';'990 37'
'SK032';'990 38'
'SK032';'990 39'
'SK032';'990 40'
'SK032';'990 41'
'SK032';'990 42'
'SK032';'990 43'
'SK032';'990 44'
'SK032';'990 45'
'SK032';'990 46'
'SK032';'990 47'
'SK032';'990 48'
'SK032';'990 49'
'SK032';'990 50'
'SK032';'990 51'
'SK032';'990 52'
'SK032';'990 53'
'SK032';'990 54'
'SK032';'990 55'
'SK032';'990 56'
'SK032';'990 57'
'SK032';'990 58'
'SK032';'990 59'
'SK032';'990 60'
'SK032';'990 61'
'SK032';'990 62'
'SK032';'990 63'
'SK032';'990 64'
'SK032';'990 65'
'SK032';'990 66'
'SK032';'990 67'
'SK032';'990 68'
'SK032';'990 69'
'SK032';'990 70'
'SK032';'990 71'
'SK032';'990 72'
'SK032';'990 73'
'SK032';'990 74'
'SK032';'990 75'
'SK032';'990 76'
'SK032';'990 77'
'SK032';'990 78'
'SK032';'990 79'
'SK032';'990 80'
'SK032';'990 81'
'SK032';'990 82'
'SK032';'990 83'
'SK032';'990 84'
'SK032';'990 85'
'SK032';'990 86'
'SK032';'990 87'
'SK032';'990 88'
'SK032';'990 89'
'SK032';'990 90'
'SK032';'990 91'
'SK032';'990 92'
'SK032';'990 93'
'SK032';'990 94'
'SK032';'990 95'
'SK032';'990 96'
'SK032';'990 97'
'SK032';'990 98'
'SK032';'990 99'
'SK021';'932 02'
'SK021';'932 03'
'SK021';'932 04'
'SK021';'932 05'
'SK021';'932 06'
'SK021';'932 07'
'SK021';'932 08'
'SK021';'932 09'
'SK021';'932 10'
'SK021';'932 11'
'SK021';'932 12'
'SK021';'932 13'
'SK021';'932 14'
'SK021';'932 15'
'SK021';'932 16'
'SK021';'932 17'
'SK021';'932 18'
'SK021';'932 19'
'SK021';'932 20'
'SK021';'932 21'
'SK021';'932 22'
'SK021';'932 23'
'SK021';'932 24'
'SK021';'932 25'
'SK021';'932 26'
'SK021';'932 27'
'SK021';'932 28'
'SK021';'932 29'
'SK021';'932 30'
'SK021';'932 31'
'SK021';'932 32'
'SK021';'932 33'
'SK021';'932 34'
'SK021';'932 35'
'SK021';'932 36'
'SK021';'932 37'
'SK021';'932 38'
'SK021';'932 39'
'SK021';'932 40'
'SK021';'932 41'
'SK021';'932 42'
'SK021';'932 43'
'SK021';'932 44'
'SK021';'932 45'
'SK021';'932 46'
'SK021';'932 47'
'SK021';'932 48'
'SK021';'932 49'
'SK021';'932 50'
'SK021';'932 51'
'SK021';'932 52'
'SK021';'932 53'
'SK021';'932 54'
'SK021';'932 55'
'SK021';'932 56'
'SK021';'932 57'
'SK021';'932 58'
'SK021';'932 59'
'SK021';'932 60'
'SK021';'932 61'
'SK021';'932 62'
'SK021';'932 63'
'SK021';'932 64'
'SK021';'932 65'
'SK021';'932 66'
'SK021';'932 67'
'SK021';'932 68'
'SK021';'932 69'
'SK021';'932 70'
'SK021';'932 71'
'SK021';'932 72'
'SK021';'932 73'
'SK021';'932 74'
'SK021';'932 75'
'SK021';'932 76'
'SK021';'932 77'
'SK021';'932 78'
'SK021';'932 79'
'SK021';'932 80'
'SK021';'932 81'
'SK021';'932 82'
'SK021';'932 83'
'SK021';'932 84'
'SK021';'932 85'
'SK021';'932 86'
'SK021';'932 87'
'SK021';'932 88'
'SK021';'932 89'
'SK021';'932 90'
'SK021';'932 91'
'SK021';'932 92'
'SK021';'932 93'
'SK021';'932 94'
'SK021';'932 95'
'SK021';'932 96'
'SK021';'932 97'
'SK021';'932 98'
'SK021';'932 99'
'SK021';'922 08'
'SK021';'925 05'
'SK023';'952 03'
'SK023';'952 04'
'SK023';'952 05'
'SK023';'952 06'
'SK023';'952 07'
'SK023';'952 08'
'SK023';'952 09'
'SK023';'952 10'
'SK023';'952 11'
'SK023';'952 12'
'SK023';'952 13'
'SK023';'952 14'
'SK023';'952 15'
'SK023';'952 16'
'SK023';'952 17'
'SK023';'952 18'
'SK023';'952 19'
'SK023';'952 20'
'SK023';'952 21'
'SK023';'952 22'
'SK023';'952 23'
'SK023';'952 24'
'SK023';'952 25'
'SK023';'952 26'
'SK023';'952 27'
'SK023';'952 28'
'SK023';'952 29'
'SK023';'952 30'
'SK023';'952 31'
'SK023';'952 32'
'SK023';'952 33'
'SK023';'952 34'
'SK023';'952 35'
'SK023';'952 36'
'SK023';'952 37'
'SK023';'952 38'
'SK023';'952 39'
'SK023';'952 40'
'SK023';'952 41'
'SK023';'952 42'
'SK023';'952 43'
'SK023';'952 44'
'SK023';'952 45'
'SK023';'952 46'
'SK023';'952 47'
'SK023';'952 48'
'SK023';'952 49'
'SK023';'952 50'
'SK023';'952 51'
'SK023';'952 52'
